Time_s,Voltage,Acc0,Acc1
3.040445487,-0.130564818,-0.001888156,-0.001833848
3.041031653,-0.130853482,-0.001845319,-0.001852184
3.041617819,-0.131092741,-0.001808381,-0.001858695
3.042203986,-0.131281535,-0.001787658,-0.001854645
3.042790152,-0.131420368,-0.001788995,-0.001842298
3.043376319,-0.131511035,-0.001812533,-0.001824433
3.043962485,-0.131556155,-0.001852622,-0.001803688
3.044548652,-0.131558618,-0.001898887,-0.001781892
3.045134818,-0.13152106,-0.00193827,-0.001759649
3.045720985,-0.131445433,-0.001957648,-0.001736296
3.046307151,-0.131332754,-0.001946526,-0.001710246
3.046893318,-0.131183079,-0.001899287,-0.001679534
3.047479484,-0.130995701,-0.001816512,-0.001642411
3.048065651,-0.130769524,-0.001705107,-0.001597831
3.048651817,-0.130503534,-0.001577189,-0.001545802
3.049237984,-0.130197271,-0.001447958,-0.001487584
3.04982415,-0.129851201,-0.001332966,-0.001425697
3.050410317,-0.129466888,-0.001245308,-0.001363711
3.050996483,-0.129046917,-0.001193284,-0.001305765
3.051582649,-0.128594586,-0.001178936,-0.001255885
3.052168816,-0.128113435,-0.001197745,-0.001217253
3.052754982,-0.127606705,-0.001239539,-0.001191599
3.053341149,-0.127076844,-0.001290446,-0.001178859
3.053927315,-0.126525123,-0.001335578,-0.001177149
3.054513482,-0.125951444,-0.001361924,-0.001183076
3.055099648,-0.125354362,-0.001360906,-0.001192337
3.055685815,-0.124731334,-0.001330058,-0.001200535
3.056271981,-0.124079151,-0.001273472,-0.001203991
3.056858148,-0.123394488,-0.001200921,-0.001200368
3.057444314,-0.122674461,-0.001125838,-0.001188942
3.058030481,-0.121917042,-0.001062552,-0.001170533
3.058616647,-0.12112123,-0.001023343,-0.001147183
3.059202814,-0.120286921,-0.001015887,-0.001121705
3.05978898,-0.119414559,-0.001041588,-0.001097146
3.060375147,-0.118504718,-0.001095111,-0.00107621
3.060961313,-0.117557794,-0.00116521,-0.00106068
3.061547479,-0.116573909,-0.001236702,-0.001050969
3.062133646,-0.115553054,-0.001293219,-0.001045913
3.062719812,-0.114495375,-0.001320239,-0.001042925
3.063305979,-0.113401505,-0.001307815,-0.001038462
3.063892145,-0.112272795,-0.001252459,-0.001028713
3.064478312,-0.111111345,-0.001157814,-0.001010305
3.065064478,-0.109919838,-0.001033983,-0.00098087
3.065650645,-0.108701225,-0.000895653,-0.000939378
3.066236811,-0.107458378,-0.00075939,-0.000886236
3.066822978,-0.106193765,-0.000640617,-0.00082317
3.067409144,-0.104909212,-0.000550863,-0.000752954
3.067995311,-0.103605723,-0.000495761,-0.000678986
3.068581477,-0.102283414,-0.000474172,-0.000604756
3.069167644,-0.100941565,-0.000478564,-0.000533267
3.06975381,-0.099578848,-0.000496574,-0.000466554
3.070339977,-0.098193708,-0.000513467,-0.000405412
3.070926143,-0.096784817,-0.00051503,-0.000349436
3.071512309,-0.095351446,-0.00049037,-0.000297356
3.072098476,-0.093893648,-0.000434038,-0.000247554
3.072684642,-0.092412197,-0.000347083,-0.000198593
3.073270809,-0.090908283,-0.000236795,-0.000149597
3.073856975,-0.08938307,-0.000115237,-0.000100426
3.074443142,-0.087837243,3.16E-06,-5.16E-05
3.075029308,-0.086270736,0.000104411,-4.36E-06
3.075615475,-0.084682773,0.000177714,4.00E-05
3.076201641,-0.083072261,0.00021747,8.00E-05
3.076787808,-0.08143841,0.000224321,0.000114531
3.077373974,-0.079781363,0.000204953,0.000142966
3.077960141,-0.078102567,0.000170733,0.000165499
3.078546307,-0.076404734,0.000135445,0.000183102
3.079132474,-0.074691355,0.000112562,0.000197412
3.07971864,-0.072965889,0.000112569,0.000210448
3.080304807,-0.071230896,0.000140885,0.000224242
3.080890973,-0.069487404,0.000196788,0.000240476
3.08147714,-0.067734701,0.000273583,0.000260231
3.082063306,-0.065970587,0.00035996,0.000283878
3.082649472,-0.064191947,0.000442289,0.000311113
3.083235639,-0.062395488,0.000507386,0.000341055
3.083821805,-0.060578468,0.000545198,0.000372421
3.084407972,-0.058739339,0.000550896,0.000403762
3.084994138,-0.05687821,0.000525951,0.000433749
3.085580305,-0.05499704,0.000477997,0.000461459
3.086166471,-0.053099485,0.000419491,0.000486546
3.086752638,-0.051190413,0.000365419,0.000509247
3.087338804,-0.04927519,0.000330465,0.000530252
3.087924971,-0.047358889,0.000326186,0.000550496
3.088511137,-0.045445604,0.000358722,0.000570925
3.089097304,-0.043537984,0.000427526,0.000592275
3.08968347,-0.04163704,0.00052536,0.000614892
3.090269637,-0.039742241,0.000639591,0.00063864
3.090855803,-0.037851869,0.000754539,0.000662965
3.09144197,-0.035963547,0.000854431,0.00068712
3.092028136,-0.034074857,0.000926396,0.000710487
3.092614302,-0.032183891,0.000962914,0.000732864
3.093200469,-0.03028966,0.000963274,0.000754622
3.093786635,-0.028392267,0.000933744,0.000776699
3.094372802,-0.026492861,0.000886441,0.00080049
3.094958968,-0.02459338,0.0008371,0.000827689
3.095545135,-0.022696197,0.00080217,0.000860096
3.096131301,-0.020803722,0.000795776,0.000899364
3.096717468,-0.018918058,0.000827118,0.000946661
3.097303634,-0.017040742,0.000898797,0.001002347
3.097889801,-0.015172617,0.00100638,0.001065781
3.098475967,-0.013313861,0.001139271,0.001135362
3.099062134,-0.011464122,0.001282716,0.001208782
3.0996483,-0.009622698,0.001420543,0.001283383
3.100234467,-0.007788678,0.001538112,0.001356492
3.100820633,-0.00596104,0.001624921,0.001425694
3.1014068,-0.004138773,0.001676379,0.001489047
3.101992966,-0.002321069,0.001694426,0.001545273
3.102579132,-0.000507559,0.001686906,0.001593875
3.103165299,0.001301494,0.001665814,0.001635106
3.103751465,0.003105111,0.001644774,0.001669739
3.104337632,0.004901643,0.001636226,0.001698697
3.104923798,0.006688902,0.001648877,0.001722656
3.105509965,0.008464341,0.001685909,0.001741781
3.106096131,0.010225238,0.001744317,0.001755651
3.106682298,0.01196891,0.001815489,0.001763363
3.107268464,0.01369294,0.001886924,0.001763771
3.107854631,0.015395406,0.001944749,0.001755807
3.108440797,0.017075073,0.001976543,0.001738851
3.109026964,0.018731469,0.001973903,0.001713086
3.10961313,0.020364803,0.00193427,0.001679742
3.110199297,0.021975746,0.001861641,0.001641155
3.110785463,0.023565123,0.001766043,0.001600585
3.11137163,0.025133611,0.001661843,0.001561855
3.111957796,0.02668153,0.001565242,0.001528863
3.112543962,0.028208772,0.001491395,0.001505098
3.113130129,0.029714889,0.001451726,0.001493195
3.113716295,0.031199251,0.001451938,0.001494602
3.114302462,0.032661218,0.001491094,0.001509395
3.114888628,0.034100244,0.001561936,0.001536309
3.115474795,0.035515874,0.001652372,0.001572989
3.116060961,0.036907661,0.001747825,0.001616404
3.116647128,0.038275065,0.001834,0.001663336
3.117233294,0.039617399,0.001899523,0.001710808
3.117819461,0.04093387,0.001937957,0.0017564
3.118405627,0.042223671,0.00194881,0.001798425
3.118991794,0.043486095,0.001937357,0.001835964
3.11957796,0.044720598,0.00191332,0.001868761
3.120164127,0.04592682,0.001888676,0.001896998
3.120750293,0.047104556,0.001875017,0.001920979
3.12133646,0.048253706,0.001880993,0.001940811
3.121922626,0.049374227,0.001910338,0.001956154
3.122508792,0.050466076,0.001960886,0.001966127
3.123094959,0.051529153,0.002024784,0.001969386
3.123681125,0.052563229,0.002089868,0.001964346
3.124267292,0.053567869,0.00214197,0.001949512
3.124853458,0.054542403,0.002167695,0.001923858
3.125439625,0.055485971,0.002157148,0.001887206
3.126025791,0.056397686,0.002106082,0.00184053
3.126611958,0.057276894,0.002017025,0.00178608
3.127198124,0.058123491,0.001899171,0.001727268
3.127784291,0.058938147,0.001767003,0.001668325
3.128370457,0.059722309,0.001637904,0.001613779
3.128956624,0.060477869,0.001529177,0.001567895
3.12954279,0.061206586,0.001455031,0.001534126
3.130128957,0.061909443,0.00142411,0.001514673
3.130715123,0.062586202,0.001438017,0.00151019
3.13130129,0.063235334,0.00149114,0.001519712
3.131887456,0.063854321,0.001571767,0.001540847
3.132473623,0.064440215,0.001664311,0.001570227
3.133059789,0.064990219,0.001752188,0.001604085
3.133645955,0.065502119,0.001820827,0.001638832
3.134232122,0.06597446,0.001860235,0.0016715
3.134818288,0.066406505,0.001866645,0.001700001
3.135404455,0.066798082,0.001842958,0.00172323
3.135990621,0.06714946,0.001797893,0.001741007
3.136576788,0.067461273,0.001744043,0.001753876
3.137162954,0.067734484,0.001695202,0.00176275
3.137749121,0.06797029,0.001663503,0.001768483
3.138335287,0.068169929,0.001656913,0.001771481
3.138921454,0.068334422,0.001677579,0.0017715
3.13950762,0.068464312,0.001721344,0.001767658
3.140093787,0.068559501,0.001778514,0.00175864
3.140679953,0.068619241,0.001835728,0.001743006
3.14126612,0.068642298,0.001878586,0.001719519
3.141852286,0.068627266,0.001894505,0.001687476
3.142438453,0.068572964,0.001875281,0.00164702
3.143024619,0.068478814,0.001818841,0.001599369
3.143610785,0.068345094,0.001729854,0.001546873
3.144196952,0.068173,0.001619058,0.001492844
3.144783118,0.067964516,0.001501424,0.001441151
3.145369285,0.067722141,0.00139349,0.001395678
3.145955451,0.067448569,0.001310366,0.001359751
3.146541618,0.067146387,0.001262993,0.001335647
3.147127784,0.066817788,0.001256158,0.001324256
3.147713951,0.066464302,0.001287673,0.001324959
3.148300117,0.066086516,0.001348844,0.001335739
3.148886284,0.065683803,0.001426145,0.001353527
3.14947245,0.065254149,0.001503752,0.001374693
3.150058617,0.064794207,0.001566457,0.001395583
3.150644783,0.064299636,0.001602402,0.001413008
3.15123095,0.063765709,0.001605124,0.001424598
3.151817116,0.06318805,0.001574541,0.001429006
3.152403283,0.062563306,0.001516708,0.001425922
3.152989449,0.06188964,0.001442402,0.001415903
3.153575615,0.061166965,0.001364834,0.001400033
3.154161782,0.060396911,0.001296918,0.001379519
3.154747948,0.059582543,0.00124866,0.001355312
3.155334115,0.058727889,0.00122515,0.001327866
3.155920281,0.057837353,0.001225568,0.001297049
3.156506448,0.05691513,0.001243374,0.00126221
3.157092614,0.055964749,0.001267652,0.00122236
3.157678781,0.054988836,0.001285332,0.00117644
3.158264947,0.053989111,0.001283855,0.001123676
3.158851114,0.052966547,0.001253767,0.001063934
3.15943728,0.051921602,0.001190725,0.000998003
3.160023447,0.050854427,0.001096529,0.000927688
3.160609613,0.04976502,0.000978964,0.000855678
3.16119578,0.048653284,0.000850472,0.000785233
3.161781946,0.047519023,0.000725902,0.000719747
3.162368113,0.046361868,0.000619761,0.000662273
3.162954279,0.045181186,0.000543504,0.000615052
3.163540445,0.043975999,0.000503382,0.000579131
3.164126612,0.042744933,0.000499271,0.000554143
3.164712778,0.041486223,0.000524687,0.000538344
3.165298945,0.040197786,0.000567997,0.000528894
3.165885111,0.038877389,0.000614576,0.000522328
3.166471278,0.037522902,0.000649505,0.000515075
3.167057444,0.036132589,0.000660297,0.000503923
3.167643611,0.034705378,0.000639126,0.000486377
3.168229777,0.033241081,0.000584157,0.000460879
3.168815944,0.031740549,0.000499713,0.000426905
3.16940211,0.030205757,0.000395274,0.000384919
3.169988277,0.028639825,0.000283515,0.00033617
3.170574443,0.027046951,0.000177759,0.00028236
3.17116061,0.025432209,8.94E-05,0.000225253
3.171746776,0.023801153,2.55E-05,0.000166327
3.172332943,0.022159259,-1.23E-05,0.000106547
3.172919109,0.02051125,-2.80E-05,4.63E-05
3.173505275,0.018860472,-3.08E-05,-1.45E-05
3.174091442,0.017208474,-3.25E-05,-7.62E-05
3.174677608,0.015554876,-4.57E-05,-0.000139226
3.175263775,0.01389757,-8.07E-05,-0.000203837
3.175849941,0.012233175,-0.000143605,-0.000269844
3.176436108,0.010557659,-0.000234639,-0.000336455
3.177022274,0.008866994,-0.000348154,-0.000402159
3.177608441,0.007157761,-0.000473378,-0.000464807
3.178194607,0.005427614,-0.000596357,-0.000521907
3.178780774,0.003675554,-0.000702508,-0.000571048
3.17936694,0.001902009,-0.000779337,-0.000610337
3.179953107,0.000108698,-0.000818794,-0.000638697
3.180539273,-0.00170172,-0.000818816,-0.000656021
3.18112544,-0.003526174,-0.000783743,-0.000663181
3.181711606,-0.005361791,-0.000723542,-0.000661943
3.182297773,-0.007206406,-0.000651966,-0.00065477
3.182883939,-0.009058854,-0.000584027,-0.000644492
3.183470106,-0.010918958,-0.000533261,-0.000633879
3.184056272,-0.012787262,-0.000509303,-0.000625222
3.184642438,-0.014664605,-0.000516242,-0.000620073
3.185228605,-0.016551695,-0.000552057,-0.00061918
3.185814771,-0.018448789,-0.000609225,-0.000622579
3.186400938,-0.020355562,-0.000676375,-0.000629743
3.186987104,-0.022271105,-0.000740657,-0.000639745
3.187573271,-0.024193991,-0.000790351,-0.000651461
3.188159437,-0.026122317,-0.00081723,-0.000663851
3.188745604,-0.028053719,-0.000818197,-0.000676281
3.18933177,-0.029985409,-0.000795905,-0.000688752
3.189917937,-0.031914267,-0.000758229,-0.00070191
3.190504103,-0.033837021,-0.000716716,-0.000716853
3.19109027,-0.03575053,-0.000684308,-0.000734818
3.191676436,-0.037652126,-0.000672796,-0.000756919
3.192262603,-0.039539957,-0.000690477,-0.000783969
3.192848769,-0.041413255,-0.000740477,-0.000816372
3.193434936,-0.043272453,-0.000820056,-0.000854013
3.194021102,-0.045119177,-0.000921029,-0.000896167
3.194607268,-0.046956097,-0.001031219,-0.000941499
3.195193435,-0.048786699,-0.001136697,-0.000988239
3.195779601,-0.050614967,-0.001224358,-0.001034514
3.196365768,-0.052445028,-0.001284384,-0.001078714
3.196951934,-0.054280726,-0.001312101,-0.001119766
3.197538101,-0.056125129,-0.001308868,-0.001157247
3.198124267,-0.057979984,-0.001281831,-0.001191359
3.198710434,-0.059845263,-0.001242566,-0.001222843
3.1992966,-0.06171894,-0.001204899,-0.001252864
3.199882767,-0.063597102,-0.001182298,-0.001282836
3.200468933,-0.06547436,-0.001185358,-0.001314168
3.2010551,-0.067344451,-0.001219832,-0.001347967
3.201641266,-0.069200893,-0.001285588,-0.00138478
3.202227433,-0.071037567,-0.001376661,-0.001424464
3.202813599,-0.072849186,-0.001482385,-0.001466186
3.203399766,-0.074631627,-0.001589401,-0.001508504
3.203985932,-0.076382121,-0.001684149,-0.0015495
3.204572098,-0.078099304,-0.001755398,-0.001586989
3.205158265,-0.079783096,-0.001796301,-0.001618834
3.205744431,-0.081434453,-0.001805596,-0.001643367
3.206330598,-0.083055028,-0.001787696,-0.001659761
3.206916764,-0.084646833,-0.001751691,-0.001668226
3.207502931,-0.086211937,-0.001709438,-0.00166994
3.208089097,-0.08775222,-0.001673158,-0.0016668
3.208675264,-0.089269192,-0.001652989,-0.001661099
3.20926143,-0.090763918,-0.001654987,-0.001655214
3.209847597,-0.09223703,-0.001679959,-0.001651289
3.210433763,-0.093688817,-0.001723324,-0.001650889
3.21101993,-0.095119334,-0.001776055,-0.001654668
3.211606096,-0.096528522,-0.001826495,-0.001662161
3.212192263,-0.097916348,-0.001862738,-0.001671845
3.212778429,-0.099282942,-0.001875106,-0.001681477
3.213364596,-0.100628699,-0.001858257,-0.001688625
3.213950762,-0.101954285,-0.001812478,-0.001691243
3.214536928,-0.103260504,-0.001743911,-0.001688141
3.215123095,-0.104548075,-0.001663634,-0.001679287
3.215709261,-0.105817392,-0.001585769,-0.001665925
3.216295428,-0.107068346,-0.001524977,-0.001650505
3.216881594,-0.108300269,-0.001493808,-0.001636385
3.217467761,-0.109512008,-0.001500401,-0.001627347
3.218053927,-0.110702062,-0.001546958,-0.001626984
3.218640094,-0.111868721,-0.001629266,-0.001638085
3.21922626,-0.113010127,-0.001737352,-0.001662126
3.219812427,-0.114124246,-0.00185717,-0.001698936
3.220398593,-0.115208821,-0.001973017,-0.001746572
3.22098476,-0.116261374,-0.002070289,-0.00180148
3.221570926,-0.117279354,-0.002138021,-0.001858983
3.222157093,-0.118260428,-0.002170754,-0.001914067
3.222743259,-0.119202881,-0.002169332,-0.001962272
3.223329426,-0.120105958,-0.00214048,-0.002000405
3.223915592,-0.120970021,-0.002095282,-0.002026875
3.224501758,-0.12179644,-0.002046861,-0.00204166
3.225087925,-0.12258721,-0.002007719,-0.002046054
3.225674091,-0.123344398,-0.001987277,-0.002042357
3.226260258,-0.124069545,-0.001990052,-0.002033474
3.226846424,-0.12476315,-0.002014823,-0.002022379
3.227432591,-0.125424397,-0.00205492,-0.002011441
3.228018757,-0.126051233,-0.002099582,-0.002001802
3.228604924,-0.126640811,-0.002136121,-0.001993072
3.22919109,-0.127190236,-0.002152493,-0.001983477
3.229777257,-0.127697415,-0.002139777,-0.001970415
3.230363423,-0.128161773,-0.002094064,-0.001951158
3.23094959,-0.128584617,-0.002017378,-0.001923482
3.231535756,-0.128969011,-0.001917444,-0.001886129
3.232121923,-0.129319215,-0.001806347,-0.001839109
3.232708089,-0.129639854,-0.001698356,-0.001783908
3.233294256,-0.129935052,-0.001607337,-0.001723529
3.233880422,-0.130207697,-0.001544238,-0.001662241
3.234466589,-0.130458947,-0.001515118,-0.001604959
3.235052755,-0.130688028,-0.001520071,-0.001556374
3.235638921,-0.130892345,-0.001553229,-0.001520074
3.236225088,-0.131067883,-0.001603854,-0.001497905
3.236811254,-0.131209794,-0.001658334,-0.001489655
3.237397421,-0.131313044,-0.001702736,-0.001493088
3.237983587,-0.131373005,-0.001725438,-0.001504277
3.238569754,-0.13138594,-0.001719317,-0.001518255
3.23915592,-0.131349315,-0.001683045,-0.001529896
3.239742087,-0.131261941,-0.001621224,-0.001534851
3.240328253,-0.131123995,-0.001543342,-0.001530251
3.24091442,-0.130936999,-0.00146177,-0.001515025
3.241500586,-0.1307038,-0.001389218,-0.001489811
3.242086753,-0.130428501,-0.001336164,-0.001456612
3.242672919,-0.130116287,-0.001308759,-0.001418331
3.243259086,-0.129773044,-0.00130761,-0.001378239
3.243845252,-0.129404777,-0.00132767,-0.0013394
3.244431419,-0.129016878,-0.001359257,-0.001304067
3.245017585,-0.128613341,-0.001389998,-0.001273214
3.245603751,-0.128196097,-0.001407356,-0.001246365
3.246189918,-0.127764619,-0.001401228,-0.001221835
3.246776084,-0.127315917,-0.001366105,-0.001197328
3.247362251,-0.126844942,-0.001302344,-0.001170673
3.247948417,-0.126345293,-0.001216276,-0.001140478
3.248534584,-0.125810088,-0.001119118,-0.001106537
3.24912075,-0.125232843,-0.001024914,-0.001069969
3.249706917,-0.124608196,-0.000947901,-0.001033128
3.250293083,-0.123932408,-0.000899811,-0.000999317
3.25087925,-0.12320357,-0.000887622,-0.000972301
3.251465416,-0.122421542,-0.000912178,-0.000955654
3.252051583,-0.121587675,-0.000967928,-0.000952016
3.252637749,-0.120704395,-0.001043835,-0.000962428
3.253223916,-0.119774784,-0.00112531,-0.000985919
3.253810082,-0.118802259,-0.001196828,-0.001019456
3.254396249,-0.11779043,-0.001244763,-0.001058306
3.254982415,-0.116743118,-0.001259896,-0.001096752
3.255568581,-0.115664424,-0.001239078,-0.001129009
3.256154748,-0.114558724,-0.001185708,-0.00115011
3.256740914,-0.113430503,-0.001108934,-0.001156556
3.257327081,-0.112284026,-0.001021722,-0.00114662
3.257913247,-0.111122935,-0.000938221,-0.001120323
3.258499414,-0.109949847,-0.000870914,-0.001079201
3.25908558,-0.108766022,-0.000828138,-0.001025941
3.259671747,-0.107571172,-0.00081244,-0.000963924
3.260257913,-0.10636346,-0.000820071,-0.000896694
3.26084408,-0.105139725,-0.000841723,-0.000827407
3.261430246,-0.103895924,-0.000864345,-0.000758371
3.262016413,-0.102627667,-0.000873721,-0.000690818
3.262602579,-0.101330731,-0.000857304,-0.000624961
3.263188746,-0.100001474,-0.00080677,-0.000560309
3.263774912,-0.098637153,-0.000719778,-0.000496111
3.264361079,-0.097236149,-0.000600595,-0.000431779
3.264947245,-0.095798125,-0.00045945,-0.000367172
3.265533411,-0.094324093,-0.000310744,-0.000302733
3.266119578,-0.092816369,-0.000170469,-0.000239506
3.266705744,-0.09127836,-5.33E-05,-0.000179072
3.267291911,-0.089714185,2.99E-05,-0.000123364
3.267878077,-0.088128191,7.43E-05,-7.43E-05
3.268464244,-0.086524469,8.16E-05,-3.35E-05
3.26905041,-0.084906497,5.97E-05,-1.59E-06
3.269636577,-0.083276952,2.13E-05,2.18E-05
3.270222743,-0.081637681,-1.90E-05,3.81E-05
3.27080891,-0.079989789,-4.66E-05,4.95E-05
3.271395076,-0.078333797,-5.07E-05,5.88E-05
3.271981243,-0.076669809,-2.53E-05,6.88E-05
3.272567409,-0.074997642,2.88E-05,8.20E-05
3.273153576,-0.073316888,0.000105365,0.000100371
3.273739742,-0.071626902,0.000193316,0.000124848
3.274325909,-0.069926724,0.000279553,0.000155463
3.274912075,-0.068214984,0.000351579,0.000191509
3.275498242,-0.066489837,0.000400137,0.000231876
3.276084408,-0.064749014,0.000421168,0.000275371
3.276670574,-0.062990051,0.000416722,0.000320932
3.277256741,-0.061210689,0.000394638,0.00036773
3.277842907,-0.059409357,0.000367061,0.000415229
3.278429074,-0.057585581,0.000348077,0.000463234
3.27901524,-0.055740197,0.000350922,0.000511866
3.279601407,-0.053875294,0.000385299,0.000561403
3.280187573,-0.051993918,0.000455343,0.000612018
3.28077374,-0.050099607,0.000558614,0.000663489
3.281359906,-0.04819587,0.000686352,0.00071507
3.281946073,-0.046285725,0.000824924,0.000765534
3.282532239,-0.044371435,0.000958216,0.000813364
3.283118406,-0.042454509,0.001070497,0.000856967
3.283704572,-0.040535959,0.001149231,0.00089486
3.284290739,-0.038616698,0.001187297,0.000925834
3.284876905,-0.036697937,0.00118421,0.00094914
3.285463072,-0.034781436,0.001146127,0.000964674
3.286049238,-0.032869496,0.001084638,0.000973092
3.286635404,-0.030964687,0.001014591,0.000975764
3.287221571,-0.029069386,0.000951337,0.000974549
3.287807737,-0.027185284,0.000907924,0.000971456
3.288393904,-0.025313022,0.00089278,0.000968306
3.28898007,-0.023452044,0.00090831,0.000966473
3.289566237,-0.021600704,0.000950689,0.000966766
3.290152403,-0.019756578,0.001010881,0.000969461
3.29073857,-0.017916878,0.001076663,0.00097445
3.291324736,-0.016078851,0.001135256,0.000981487
3.291910903,-0.01424005,0.001176031,0.000990459
3.292497069,-0.012398463,0.001192757,0.001001605
3.293083236,-0.010552571,0.001184951,0.001015629
3.293669402,-0.008701426,0.001158049,0.001033659
3.294255569,-0.00684481,0.001122385,0.001057078
3.294841735,-0.004983451,0.001091149,0.001087254
3.295427902,-0.003119243,0.00107774,0.001125228
3.296014068,-0.001255385,0.001093024,0.001171422
3.296600234,0.000603691,0.001143025,0.001225385
3.297186401,0.00245266,0.001227521,0.001285659
3.297772567,0.004285911,0.00133981,0.001349806
3.298358734,0.006098316,0.001467724,0.001414613
3.2989449,0.007885978,0.001595693,0.001476474
3.299531067,0.00964679,0.001707494,0.001531849
3.300117233,0.011380691,0.001789163,0.001577724
3.3007034,0.013089564,0.00183153,0.001611977
3.301289566,0.014776785,0.001831886,0.001633638
3.301875733,0.016446521,0.001794489,0.001643001
3.302461899,0.018102905,0.001729777,0.001641594
3.303048066,0.019749269,0.001652462,0.001631959
3.303634232,0.02138758,0.001578835,0.001617271
3.304220399,0.023018142,0.00152379,0.00160086
3.304806565,0.024639593,0.001498136,0.001585732
3.305392732,0.026249157,0.001506685,0.001574194
3.305978898,0.027843079,0.001547484,0.001567634
3.306565064,0.029417126,0.001612339,0.001566477
3.307151231,0.030967093,0.001688518,0.001570284
3.307737397,0.032489212,0.001761311,0.001577988
3.308323564,0.033980408,0.001816972,0.00158823
3.30890973,0.035438386,0.00184546,0.001599772
3.309495897,0.036861561,0.001842475,0.001611868
3.310082063,0.038248895,0.001810393,0.00162451
3.31066823,0.039599745,0.001757905,0.00163845
3.311254396,0.040913798,0.001698431,0.001655015
3.311840563,0.042191159,0.001647582,0.001675782
3.312426729,0.043432565,0.001620154,0.001702195
3.313012896,0.044639644,0.001627231,0.001735209
3.313599062,0.045815054,0.001673953,0.001774974
3.314185229,0.046962374,0.001758388,0.001820623
3.314771395,0.048085702,0.001871729,0.001870227
3.315357562,0.049189008,0.001999778,0.00192098
3.315943728,0.050275348,0.002125425,0.001969592
3.316529894,0.051346142,0.002231676,0.002012808
3.317116061,0.05240071,0.002304638,0.002047875
3.317702227,0.053436238,0.002335933,0.002072873
3.318288394,0.054448222,0.002324075,0.002086869
3.31887456,0.055431274,0.002274578,0.002089942
3.319460727,0.056380104,0.00219875,0.002083107
3.320046893,0.057290407,0.002111446,0.002068114
3.32063306,0.058159469,0.002028178,0.002047106
3.321219226,0.058986352,0.001962163,0.002022162
3.321805393,0.059771677,0.001921873,0.001994865
3.322391559,0.060517132,0.001909546,0.001966033
3.322977726,0.061224899,0.001920958,0.001935709
3.323563892,0.061897171,0.001946466,0.001903355
3.324150059,0.062535893,0.001973128,0.001868168
3.324736225,0.06314273,0.001987446,0.001829411
3.325322392,0.063719178,0.001978224,0.001786728
3.325908558,0.064266666,0.001938951,0.001740416
3.326494725,0.064786521,0.001869261,0.001691615
3.327080891,0.065279784,0.001775175,0.001642335
3.327667057,0.065746938,0.001668078,0.001595246
3.328253224,0.066187695,0.001562624,0.00155327
3.32883939,0.066600946,0.001473967,0.001519067
3.329425557,0.066984916,0.001414867,0.001494578
3.330011723,0.067337466,0.001393225,0.001480708
3.33059789,0.067656436,0.001410535,0.00147719
3.331184056,0.067939925,0.001461547,0.001482625
3.331770223,0.068186467,0.001535203,0.00149469
3.332356389,0.068395063,0.001616649,0.001510483
3.332942556,0.068565104,0.001689959,0.001526975
3.333528722,0.06869617,0.001741029,0.001541462
3.334114889,0.068787783,0.001760128,0.001551925
3.334701055,0.06883921,0.00174361,0.001557222
3.335287222,0.068849465,0.0016945,0.001557117
3.335873388,0.068817538,0.001621828,0.00155217
3.336459555,0.068742771,0.001538836,0.001543524
3.337045721,0.068625216,0.00146041,0.001532612
3.337631887,0.068465828,0.001400213,0.001520796
3.338218054,0.068266433,0.001368073,0.001509023
3.33880422,0.068029525,0.001368129,0.00149759
3.339390387,0.067757969,0.001398085,0.001486097
3.339976553,0.067454663,0.001449706,0.001473593
3.34056272,0.067122149,0.001510458,0.001458863
3.341148886,0.066762202,0.001565965,0.001440754
3.341735053,0.066375434,0.00160281,0.001418496
3.342321219,0.065961031,0.001611159,0.001391973
3.342907386,0.065516687,0.001586676,0.001361916
3.343493552,0.065038787,0.001531392,0.00132995
3.344079719,0.064522826,0.001453339,0.001298439
3.344665885,0.063964011,0.001365026,0.00127012
3.345252052,0.06335794,0.001281037,0.00124761
3.345838218,0.062701256,0.001215217,0.001232897
3.346424385,0.061992164,0.001177977,0.001226916
3.347010551,0.061230748,0.001174254,0.001229304
3.347596717,0.060419092,0.001202514,0.001238339
3.348182884,0.0595612,0.001254989,0.001251097
3.34876905,0.0586627,0.001319097,0.00126382
3.349355217,0.057730348,0.001379765,0.001272453
3.349941383,0.056771333,0.001422208,0.001273264
3.35052755,0.055792499,0.001434626,0.001263404
3.351113716,0.054799574,0.001410322,0.001241294
3.351699883,0.05379652,0.001348848,0.001206782
3.352286049,0.052785082,0.00125596,0.001161077
3.352872216,0.051764589,0.001142416,0.001106498
3.353458382,0.050732096,0.001021846,0.00104609
3.354044549,0.049682877,0.000908098,0.000983117
3.354630715,0.048611209,0.000812599,0.0009205
3.355216882,0.047511324,0.000742225,0.000860302
3.355803048,0.046378327,0.000698102,0.000803386
3.356389215,0.045208915,0.000675568,0.000749377
3.356975381,0.044001746,0.000665288,0.000696897
3.357561547,0.042757434,0.000655296,0.000643994
3.358147714,0.041478211,0.000633544,0.000588631
3.35873388,0.040167369,0.000590479,0.000529132
3.359320047,0.038828637,0.000521111,0.000464582
3.359906213,0.037465608,0.000426191,0.000395151
3.36049238,0.036081275,0.000312248,0.000322269
3.361078546,0.034677695,0.000190483,0.000248557
3.361664713,0.033255782,7.47E-05,0.00017746
